product_id,product_name,product_type,product_description,issue_date,valid_till_date,account_status,credit_card_limit,interest_rate,tenure,service_charges,customer_id,fd_principal_amount,loan_collateral_value,loan_amount
3952,New Car Loan,car loan,New Car Loan,5/29/2016,1/1/1999,open,0,9.25,84,,712,0,850000,800000
3446,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/29/2016,1/1/1999,open,0,0,0,2000,712,0,0,0
2567,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/29/2016,1/1/1999,open,0,14,60,,712,0,800000,700000
278,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/29/2016,1/1/1999,open,0,14,60,,712,0,800000,700000
1381,National Home Loan,home loan,National Home Loan,5/29/2016,1/1/1999,open,0,10,240,0,526,0,2500000,2000000
4242,New Car Loan,car loan,New Car Loan,5/27/2016,1/1/1999,open,0,9.25,84,,485,0,850000,800000
9,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/27/2016,1/1/1999,open,0,14,60,,792,0,800000,700000
2760,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/26/2016,1/1/1999,open,0,0,84,7000,996,0,0,0
392,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/26/2016,1/1/1999,open,0,0,84,7000,749,0,0,0
1952,New Car Loan,car loan,New Car Loan,5/26/2016,1/1/1999,open,0,9.25,84,,749,0,850000,800000
2623,SavingsMax Account,savings account,SavingsMax Account,5/26/2016,1/1/1999,closed,,,,,749,,,
459,National Home Loan,home loan,National Home Loan,5/26/2016,1/1/1999,open,0,10,240,0,749,0,2500000,2000000
67,Life Easy Health,life insurance,Life Easy Health,5/26/2016,1/1/1999,open,0,0,240,8000,749,0,0,0
1050,Foreign Education Loan,educational loan,Foreign Education Loan,5/26/2016,1/1/1999,open,0,10,120,,896,0,1250000,1200000
633,National Home Loan,home loan,National Home Loan,5/25/2016,1/1/1999,open,0,10,240,0,13,0,2500000,2000000
801,Life Easy Health,life insurance,Life Easy Health,5/25/2016,1/1/1999,open,0,0,240,8000,28,0,0,0
307,National Home Loan,home loan,National Home Loan,5/25/2016,1/1/1999,open,0,10,240,0,507,0,2500000,2000000
2426,Private Car Insurance,motor insurance,Private Car Insurance,5/25/2016,1/1/1999,open,,,,,563,,,
1156,National Home Loan,home loan,National Home Loan,5/25/2016,1/1/1999,open,0,10,240,0,231,0,2500000,2000000
4015,New Car Loan,car loan,New Car Loan,5/25/2016,1/1/1999,open,0,9.25,84,,349,0,850000,800000
399,Private Car Insurance,motor insurance,Private Car Insurance,5/25/2016,1/1/1999,open,,,,,189,,,
2724,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/24/2016,1/1/1999,open,0,0,84,7000,389,0,0,0
1474,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/24/2016,1/1/1999,open,0,0,0,2000,927,0,0,0
4022,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/23/2016,1/1/1999,open,0,0,0,2000,443,0,0,0
4164,Foreign Education Loan,educational loan,Foreign Education Loan,5/23/2016,1/1/1999,open,0,10,120,,902,0,1250000,1200000
781,New Car Loan,car loan,New Car Loan,5/23/2016,1/1/1999,open,0,9.25,84,,289,0,850000,800000
2637,National Home Loan,home loan,National Home Loan,5/23/2016,1/1/1999,open,0,10,240,0,289,0,2500000,2000000
2815,Life Easy Health,life insurance,Life Easy Health,5/23/2016,1/1/1999,open,0,0,240,8000,289,0,0,0
989,Private Car Insurance,motor insurance,Private Car Insurance,5/23/2016,1/1/1999,open,,,,,289,,,
3594,Ultima Current Account,current account,Ultima Current Account,5/23/2016,1/1/1999,closed,,,,,963,,,
2842,Life Easy Health,life insurance,Life Easy Health,5/23/2016,1/1/1999,open,0,0,240,8000,122,0,0,0
2628,Foreign Education Loan,educational loan,Foreign Education Loan,5/22/2016,1/1/1999,open,0,10,120,,961,0,1250000,1200000
926,SavingsMax Account,savings account,SavingsMax Account,5/22/2016,1/1/1999,closed,,,,,788,,,
3006,National Home Loan,home loan,National Home Loan,5/22/2016,1/1/1999,open,0,10,240,0,554,0,2500000,2000000
2155,New Car Loan,car loan,New Car Loan,5/22/2016,1/1/1999,open,0,9.25,84,,554,0,850000,800000
298,National Home Loan,home loan,National Home Loan,5/22/2016,1/1/1999,open,0,10,240,0,554,0,2500000,2000000
4033,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/22/2016,1/1/1999,open,0,0,0,2000,554,0,0,0
138,Foreign Education Loan,educational loan,Foreign Education Loan,5/22/2016,1/1/1999,open,0,10,120,,554,0,1250000,1200000
3428,New Car Loan,car loan,New Car Loan,5/22/2016,1/1/1999,open,0,9.25,84,,663,0,850000,800000
1092,Super Saver Facility,fixed deposit,Super Saver Facility,6/20/2015,1/1/1999,open,0,8.5,12,,437,150000,,
2906,Private Car Insurance,motor insurance,Private Car Insurance,5/22/2016,1/1/1999,open,,,,,357,,,
3935,Private Car Insurance,motor insurance,Private Car Insurance,5/22/2016,1/1/1999,open,,,,,201,,,
4386,Life Easy Health,life insurance,Life Easy Health,5/22/2016,1/1/1999,open,0,0,240,8000,201,0,0,0
2490,National Home Loan,home loan,National Home Loan,5/21/2016,1/1/1999,open,0,10,240,0,460,0,2500000,2000000
2410,Foreign Education Loan,educational loan,Foreign Education Loan,5/21/2016,1/1/1999,open,0,10,120,,922,0,1250000,1200000
1737,Private Car Insurance,motor insurance,Private Car Insurance,5/21/2016,1/1/1999,open,,,,,922,,,
4126,Life Easy Health,life insurance,Life Easy Health,5/21/2016,1/1/1999,open,0,0,240,8000,61,0,0,0
4562,Private Car Insurance,motor insurance,Private Car Insurance,5/21/2016,1/1/1999,open,,,,,61,,,
7,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/21/2016,1/1/1999,open,0,0,0,2000,61,0,0,0
2636,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/21/2016,1/1/1999,open,0,14,60,,61,0,800000,700000
3038,Life Easy Health,life insurance,Life Easy Health,5/21/2016,1/1/1999,open,0,0,240,8000,78,0,0,0
2365,Super Saver Facility,fixed deposit,Super Saver Facility,12/18/2014,1/1/1999,open,0,8.5,12,,438,150000,,
4095,National Home Loan,home loan,National Home Loan,5/21/2016,1/1/1999,open,0,10,240,0,645,0,2500000,2000000
1201,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,6/28/2016,1/1/1999,open,0,8.5,12,,451,150000,,
2821,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,3/26/2017,1/1/1999,open,0,8.5,12,,459,150000,,
1227,Private Car Insurance,motor insurance,Private Car Insurance,5/19/2016,1/1/1999,open,,,,,570,,,
3638,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/18/2016,1/1/1999,open,0,14,60,,539,0,800000,700000
1906,Private Car Insurance,motor insurance,Private Car Insurance,5/18/2016,1/1/1999,open,,,,,539,,,
2553,Private Car Insurance,motor insurance,Private Car Insurance,5/18/2016,1/1/1999,open,,,,,539,,,
3020,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/18/2016,1/1/1999,open,0,0,84,7000,539,0,0,0
2576,Ultima Current Account,current account,Ultima Current Account,5/18/2016,1/1/1999,closed,,,,,781,,,
2477,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/18/2016,1/1/1999,open,0,0,0,2000,173,0,0,0
575,Life Easy Health,life insurance,Life Easy Health,5/18/2016,1/1/1999,open,0,0,240,8000,383,0,0,0
897,New Car Loan,car loan,New Car Loan,5/17/2016,1/1/1999,open,0,9.25,84,,408,0,850000,800000
4251,Private Car Insurance,motor insurance,Private Car Insurance,5/17/2016,1/1/1999,open,,,,,377,,,
2292,SavingsMax Account,savings account,SavingsMax Account,5/17/2016,1/1/1999,closed,,,,,721,,,
4849,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/16/2016,1/1/1999,open,0,0,84,7000,426,0,0,0
370,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/16/2016,1/1/1999,open,0,0,0,2000,60,0,0,0
1013,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/15/2016,1/1/1999,open,0,0,84,7000,294,0,0,0
1240,Ultima Current Account,current account,Ultima Current Account,5/15/2016,1/1/1999,closed,,,,,294,,,
1685,New Car Loan,car loan,New Car Loan,5/15/2016,1/1/1999,open,0,9.25,84,,294,0,850000,800000
4197,National Home Loan,home loan,National Home Loan,5/15/2016,1/1/1999,open,0,10,240,0,294,0,2500000,2000000
1359,SavingsMax Account,savings account,SavingsMax Account,5/15/2016,1/1/1999,open,,,,,294,,,
4939,Super Saver Facility,fixed deposit,Super Saver Facility,8/29/2015,1/1/1999,open,0,8.5,12,,464,150000,,
2181,Super Saver Facility,fixed deposit,Super Saver Facility,1/9/2015,1/1/1999,open,0,8.5,12,,465,150000,,
587,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/15/2016,1/1/1999,open,0,0,84,7000,294,0,0,0
3634,New Car Loan,car loan,New Car Loan,5/15/2016,1/1/1999,open,0,9.25,84,,613,0,850000,800000
4877,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/14/2016,1/1/1999,open,0,0,0,2000,182,0,0,0
2737,Private Car Insurance,motor insurance,Private Car Insurance,5/14/2016,1/1/1999,open,,,,,851,,,
68,National Home Loan,home loan,National Home Loan,5/14/2016,1/1/1999,open,0,10,240,0,259,0,2500000,2000000
3278,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/13/2016,1/1/1999,open,0,14,60,,546,0,800000,700000
1188,New Car Loan,car loan,New Car Loan,5/13/2016,1/1/1999,open,0,9.25,84,,710,0,850000,800000
1756,Life Easy Health,life insurance,Life Easy Health,5/13/2016,1/1/1999,open,0,0,240,8000,376,0,0,0
1375,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/13/2016,1/1/1999,open,0,0,0,2000,376,0,0,0
2978,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/13/2016,1/1/1999,open,0,0,84,7000,376,0,0,0
4112,National Home Loan,home loan,National Home Loan,5/13/2016,1/1/1999,open,0,10,240,0,376,0,2500000,2000000
666,New Car Loan,car loan,New Car Loan,5/13/2016,1/1/1999,open,0,9.25,84,,376,0,850000,800000
521,Foreign Education Loan,educational loan,Foreign Education Loan,5/13/2016,1/1/1999,open,0,10,120,,376,0,1250000,1200000
3104,New Car Loan,car loan,New Car Loan,5/13/2016,1/1/1999,open,0,9.25,84,,155,0,850000,800000
4964,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/12/2016,1/1/1999,open,0,0,0,2000,729,0,0,0
3506,Life Easy Health,life insurance,Life Easy Health,5/12/2016,1/1/1999,open,0,0,240,8000,956,0,0,0
774,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/11/2016,1/1/1999,open,0,0,0,2000,59,0,0,0
4932,SavingsMax Account,savings account,SavingsMax Account,5/11/2016,1/1/1999,open,,,,,377,,,
4435,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/10/2016,1/1/1999,open,0,14,60,,25,0,800000,700000
2209,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/10/2016,1/1/1999,open,0,0,84,7000,25,0,0,0
585,Foreign Education Loan,educational loan,Foreign Education Loan,5/10/2016,1/1/1999,open,0,10,120,,918,0,1250000,1200000
1489,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/10/2016,1/1/1999,open,0,0,0,2000,85,0,0,0
2067,Life Easy Health,life insurance,Life Easy Health,5/10/2016,1/1/1999,open,0,0,240,8000,994,0,0,0
4535,Life Easy Health,life insurance,Life Easy Health,5/9/2016,1/1/1999,open,0,0,240,8000,9,0,0,0
1481,Life Easy Health,life insurance,Life Easy Health,5/8/2016,1/1/1999,open,0,0,240,8000,225,0,0,0
327,National Home Loan,home loan,National Home Loan,5/8/2016,1/1/1999,open,0,10,240,0,170,0,2500000,2000000
1945,SavingsMax Account,savings account,SavingsMax Account,5/7/2016,1/1/1999,closed,,,,,816,,,
810,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/6/2016,1/1/1999,open,0,0,0,2000,769,0,0,0
1503,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/6/2016,1/1/1999,open,0,0,84,7000,515,0,0,0
1241,Private Car Insurance,motor insurance,Private Car Insurance,5/6/2016,1/1/1999,open,,,,,355,,,
4979,National Home Loan,home loan,National Home Loan,5/6/2016,1/1/1999,open,0,10,240,0,24,0,2500000,2000000
4278,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/6/2016,1/1/1999,open,0,14,60,,24,0,800000,700000
4467,National Home Loan,home loan,National Home Loan,5/6/2016,1/1/1999,open,0,10,240,0,36,0,2500000,2000000
425,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/6/2016,1/1/1999,open,0,0,0,2000,24,0,0,0
1252,SavingsMax Account,savings account,SavingsMax Account,5/6/2016,1/1/1999,closed,,,,,24,,,
79,Private Car Insurance,motor insurance,Private Car Insurance,5/6/2016,1/1/1999,open,,,,,24,,,
4317,Ultima Current Account,current account,Ultima Current Account,5/6/2016,1/1/1999,open,,,,,389,,,
1344,SavingsMax Account,savings account,SavingsMax Account,5/6/2016,1/1/1999,open,,,,,299,,,
4625,New Car Loan,car loan,New Car Loan,5/6/2016,1/1/1999,open,0,9.25,60,,309,0,450000,400000
2013,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/5/2016,1/1/1999,open,0,0,84,7000,441,0,0,0
581,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/5/2016,1/1/1999,open,0,0,0,2000,209,0,0,0
2116,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,7/9/2016,1/1/1999,open,0,8.5,12,,469,150000,,
3291,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,1/18/2017,1/1/1999,open,0,8.5,12,,470,150000,,
2627,Private Car Insurance,motor insurance,Private Car Insurance,5/4/2016,1/1/1999,open,,,,,658,,,
306,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/4/2016,1/1/1999,open,0,14,60,,240,0,800000,700000
3031,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/4/2016,1/1/1999,open,0,14,60,,240,0,800000,700000
978,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/4/2016,1/1/1999,open,0,0,84,7000,240,0,0,0
2169,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/4/2016,1/1/1999,open,0,14,60,,868,0,800000,700000
515,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/4/2016,1/1/1999,open,0,0,84,7000,2,0,0,0
2704,New Car Loan,car loan,New Car Loan,5/3/2016,1/1/1999,open,0,9.25,60,,445,0,450000,400000
46,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/3/2016,1/1/1999,open,0,14,60,,445,0,800000,700000
209,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/3/2016,1/1/1999,open,0,0,84,7000,445,0,0,0
3804,National Home Loan,home loan,National Home Loan,5/3/2016,1/1/1999,open,0,10,240,0,722,0,2500000,2000000
4978,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/2/2016,1/1/1999,open,0,0,84,7000,272,0,0,0
3980,Critical Illness Platinum,health insurance,Critical Illness Platinum,5/1/2016,1/1/1999,open,0,0,0,2000,238,0,0,0
1303,Foreign Education Loan,educational loan,Foreign Education Loan,5/1/2016,1/1/1999,open,0,10,120,,238,0,1250000,1200000
1485,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,5/30/2016,1/1/1999,open,0,8.5,12,,480,150000,,
1903,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/1/2016,1/1/1999,open,0,0,84,7000,238,0,0,0
3839,National Home Loan,home loan,National Home Loan,5/1/2016,1/1/1999,open,0,10,240,0,238,0,2500000,2000000
2306,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/1/2016,1/1/1999,open,0,14,60,,238,0,800000,700000
1176,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,5/1/2016,1/1/1999,open,0,0,84,7000,937,0,0,0
3456,Private Car Insurance,motor insurance,Private Car Insurance,5/1/2016,1/1/1999,open,,,,,818,,,
816,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,5/1/2016,1/1/1999,open,0,14,60,,848,0,800000,700000
276,SavingsMax Account,savings account,SavingsMax Account,5/1/2016,1/1/1999,closed,,,,,210,,,
2985,New Car Loan,car loan,New Car Loan,5/1/2016,1/1/1999,open,0,9.25,60,,172,0,450000,400000
3882,SavingsMax Account,savings account,SavingsMax Account,5/1/2016,1/1/1999,closed,,,,,658,,,
1335,New Car Loan,car loan,New Car Loan,4/30/2016,1/1/1999,open,0,9.25,60,,666,0,450000,400000
1424,Life Easy Health,life insurance,Life Easy Health,4/30/2016,1/1/1999,open,0,0,240,8000,177,0,0,0
1214,SavingsMax Account,savings account,SavingsMax Account,4/30/2016,1/1/1999,closed,,,,,177,,,
4509,Life Easy Health,life insurance,Life Easy Health,4/30/2016,1/1/1999,open,0,0,240,8000,177,0,0,0
568,Ultima Current Account,current account,Ultima Current Account,4/30/2016,1/1/1999,closed,,,,,177,,,
3740,National Home Loan,home loan,National Home Loan,4/30/2016,1/1/1999,open,0,10,240,0,766,0,2500000,2000000
1564,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,5/30/2016,1/1/1999,open,0,8.5,12,,480,150000,,
4246,Private Car Insurance,motor insurance,Private Car Insurance,4/30/2016,1/1/1999,open,,,,,339,,,
365,Super Saver Facility,fixed deposit,Super Saver Facility,6/1/2015,1/1/1999,open,0,8.5,12,,481,150000,,
4676,National Home Loan,home loan,National Home Loan,4/30/2016,1/1/1999,open,0,11.5,240,0,694,0,5500000,5000000
3501,SavingsMax Account,savings account,SavingsMax Account,4/30/2016,1/1/1999,closed,,,,,447,,,
192,Life Easy Health,life insurance,Life Easy Health,4/29/2016,1/1/1999,open,0,0,240,8000,636,0,0,0
1962,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,4/29/2016,1/1/1999,open,0,14,60,,636,0,800000,700000
2707,SavingsMax Account,savings account,SavingsMax Account,4/29/2016,1/1/1999,closed,,,,,358,,,
4008,New Car Loan,car loan,New Car Loan,4/29/2016,1/1/1999,open,0,9.25,60,,116,0,450000,400000
704,New Car Loan,car loan,New Car Loan,4/29/2016,1/1/1999,open,0,9.25,60,,919,0,450000,400000
4425,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/28/2016,1/1/1999,open,0,0,0,2000,357,0,0,0
2946,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/28/2016,1/1/1999,open,0,0,0,2000,741,0,0,0
3569,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,4/28/2016,1/1/1999,open,0,0,84,7000,750,0,0,0
1045,National Home Loan,home loan,National Home Loan,4/28/2016,1/1/1999,open,0,11.5,240,0,750,0,5500000,5000000
3224,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/28/2016,1/1/1999,open,0,0,0,2000,750,0,0,0
271,Super Saver Facility,fixed deposit,Super Saver Facility,6/29/2015,1/1/1999,open,0,6.5,48,,484,450000,,
2532,Apex Current Account,current account,Apex Current Account,4/27/2016,1/1/1999,closed,,,,,208,,,
410,Foreign Education Loan,educational loan,Foreign Education Loan,4/26/2016,1/1/1999,open,0,10,120,,199,0,1250000,1200000
253,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/26/2016,1/1/1999,open,0,0,0,2000,668,0,0,0
4508,Private Car Insurance,motor insurance,Private Car Insurance,4/26/2016,1/1/1999,open,,,,,290,,,
3297,National Home Loan,home loan,National Home Loan,4/26/2016,1/1/1999,open,0,11.5,240,0,850,0,5500000,5000000
2031,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,4/26/2016,1/1/1999,open,0,14,60,,503,0,800000,700000
1881,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/26/2016,1/1/1999,open,0,0,0,2000,161,0,0,0
3518,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/24/2016,1/1/1999,open,0,0,0,2000,8,0,0,0
3694,Life Easy Health,life insurance,Life Easy Health,4/24/2016,1/1/1999,open,0,0,240,8000,293,0,0,0
3986,Life Easy Health,life insurance,Life Easy Health,4/24/2016,1/1/1999,open,0,0,240,8000,394,0,0,0
2880,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,6/23/2016,1/1/1999,open,0,6.5,48,,489,450000,,
3917,Critical Illness Platinum,health insurance,Critical Illness Platinum,4/23/2016,1/1/1999,open,0,0,0,2000,39,0,0,0
2346,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,4/23/2016,1/1/1999,open,0,0,84,7000,325,0,0,0
1722,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,1/8/2017,1/1/1999,open,0,6.5,48,,494,450000,,
1589,Foreign Education Loan,educational loan,Foreign Education Loan,4/23/2016,1/1/1999,open,0,10,120,,249,0,1250000,1200000
168,Life Easy Health,life insurance,Life Easy Health,4/23/2016,1/1/1999,open,0,0,240,8000,249,0,0,0
3549,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,4/22/2016,1/1/1999,open,0,0,84,7000,276,0,0,0
