transaction_id,customer_id,product_id,merchant_name,transaction_description,transaction_amount,type_deposit_withdrawal,transaction_date,channel
9902,485,1822,National Bank,educational loan Deposit,11745,D,1/8/2017 0:00,Net Banking
7574,939,4902,National Bank,health insurance Deposit,1600,D,1/8/2017 0:00,Net Banking
3337,245,1628,National Bank,educational loan Deposit,18592,D,1/8/2017 0:00,Net Banking
1884,485,1822,National Bank,educational loan Deposit,2733,D,1/8/2017 0:00,Net Banking
319,582,3105,National Bank,fixed deposit Deposit,5528,D,1/8/2017 0:00,Net Banking
2083,582,206,National Bank,fixed deposit Deposit,13500,D,1/8/2017 0:00,Net Banking
5481,582,3105,National Bank,fixed deposit Deposit,7270,D,1/8/2017 0:00,Net Banking
9458,582,2794,National Bank,life insurance Deposit,18636,D,1/8/2017 0:00,Net Banking
2163,485,1822,National Bank,educational loan Deposit,2341,D,1/8/2017 0:00,Net Banking
5565,555,75,National Bank,life insurance Deposit,13974,D,1/8/2017 0:00,Net Banking
7129,582,206,National Bank,fixed deposit Deposit,12049,D,1/8/2017 0:00,Net Banking
4532,582,2794,National Bank,life insurance Deposit,16846,D,1/8/2017 0:00,Net Banking
3431,582,206,National Bank,fixed deposit Deposit,17539,D,1/8/2017 0:00,Net Banking
3715,719,1594,Zoombeat,current account Deposit,1588,D,1/7/2017 0:00,Branch
6538,50,3524,National Bank,home loan Deposit,2191,D,1/7/2017 0:00,Net Banking
6950,50,1858,National Bank,fixed deposit Deposit,20936,D,1/7/2017 0:00,Net Banking
3680,876,453,National Bank,Personal Loan Deposit,17065,D,1/7/2017 0:00,Net Banking
6280,780,3034,Zooxo,mutual funds Deposit,7716,D,1/7/2017 0:00,Net Banking
5645,50,1858,National Bank,fixed deposit Deposit,12714,D,1/7/2017 0:00,Net Banking
368,990,2832,National Bank,home loan Deposit,10674,D,1/7/2017 0:00,Net Banking
3966,50,1463,Agivu,current account Deposit,4219,D,1/7/2017 0:00,Branch
8782,50,1132,National Bank,health insurance Deposit,5457,D,1/7/2017 0:00,Net Banking
7584,50,3888,JumpXS,credit card Deposit,7604,D,1/7/2017 0:00,Branch
1034,50,3524,National Bank,home loan Deposit,3615,D,1/7/2017 0:00,Net Banking
4661,903,4055,National Bank,car loan Deposit,12821,D,1/6/2017 0:00,Net Banking
7917,737,2959,National Bank,motor insurance Deposit,11876,D,1/6/2017 0:00,Net Banking
9678,903,2743,National Bank,car loan Deposit,5826,D,1/6/2017 0:00,Net Banking
1848,737,3425,National Bank,health insurance Deposit,24248,D,1/6/2017 0:00,Net Banking
8286,737,2959,National Bank,motor insurance Deposit,2318,D,1/6/2017 0:00,Net Banking
5902,903,1198,Gabtune,credit card Deposit,14357,D,1/6/2017 0:00,Branch
5755,903,1198,Thoughtsphere,credit card Deposit,3783,D,1/6/2017 0:00,Branch
2648,903,2743,National Bank,car loan Deposit,6939,D,1/6/2017 0:00,Net Banking
8807,903,3894,National Bank,health insurance Deposit,14646,D,1/6/2017 0:00,Net Banking
9949,903,3894,National Bank,health insurance Deposit,11948,D,1/6/2017 0:00,Net Banking
957,903,1066,Topicshots,Equities Deposit,9745,D,1/6/2017 0:00,Net Banking
2921,903,2743,National Bank,car loan Deposit,4013,D,1/6/2017 0:00,Net Banking
7753,737,1704,National Bank,car loan Deposit,8748,D,1/6/2017 0:00,Net Banking
1867,737,554,Realbuzz,mutual funds Deposit,21698,D,1/6/2017 0:00,Net Banking
2185,737,1814,Shuffledrive,current account Deposit,18817,D,1/6/2017 0:00,Branch
8667,903,2743,National Bank,car loan Deposit,14706,D,1/6/2017 0:00,Net Banking
6484,903,4055,National Bank,car loan Deposit,10199,D,1/6/2017 0:00,Net Banking
7344,903,2743,National Bank,car loan Deposit,1217,D,1/6/2017 0:00,Net Banking
8030,571,2121,National Bank,home loan Deposit,20152,D,1/5/2017 0:00,Net Banking
309,899,3173,National Bank,home insurance Deposit,19209,D,1/5/2017 0:00,Net Banking
509,402,254,Kazio,current account Deposit,21742,D,1/5/2017 0:00,Branch
9959,167,1159,National Bank,educational loan Deposit,20734,D,1/5/2017 0:00,Net Banking
7619,335,330,Browsebug,current account Deposit,11940,D,1/5/2017 0:00,Branch
9674,899,3173,National Bank,home insurance Deposit,19538,D,1/5/2017 0:00,Net Banking
3511,167,1159,National Bank,educational loan Deposit,20076,D,1/5/2017 0:00,Net Banking
6270,402,254,Tazzy,current account Deposit,2796,D,1/5/2017 0:00,Branch
976,128,4238,National Bank,life insurance Deposit,17246,D,1/4/2017 0:00,Net Banking
9113,128,4497,National Bank,Personal Loan Deposit,4608,D,1/4/2017 0:00,Net Banking
7953,128,1703,Quire,current account Withdrawal,19420,W,1/4/2017 0:00,Branch
3830,128,2048,National Bank,car loan Deposit,21383,D,1/4/2017 0:00,Net Banking
531,893,4829,National Bank,educational loan Deposit,1853,D,1/4/2017 0:00,Net Banking
67,175,4500,National Bank,car loan Deposit,11852,D,1/4/2017 0:00,Net Banking
7834,128,4238,National Bank,life insurance Deposit,3729,D,1/4/2017 0:00,Net Banking
1740,128,2439,National Bank,Personal Loan Deposit,20110,D,1/4/2017 0:00,Net Banking
577,128,4497,National Bank,Personal Loan Deposit,6656,D,1/4/2017 0:00,Net Banking
3450,272,4631,National Bank,health insurance Deposit,1123,D,1/4/2017 0:00,Net Banking
6566,970,1052,National Bank,Personal Loan Deposit,13928,D,1/4/2017 0:00,Net Banking
8585,897,1803,Rhybox,savings account Withdrawal,15354,W,1/4/2017 0:00,Branch
4215,970,1052,National Bank,Personal Loan Deposit,6773,D,1/4/2017 0:00,Net Banking
6095,128,152,Meevee,current account Withdrawal,12442,W,1/4/2017 0:00,Branch
4518,970,1052,National Bank,Personal Loan Deposit,11743,D,1/4/2017 0:00,Net Banking
5836,128,152,Myworks,current account Withdrawal,11619,W,1/4/2017 0:00,Branch
1461,128,1640,Janyx,current account Withdrawal,16096,W,1/4/2017 0:00,Branch
1577,128,4238,National Bank,life insurance Deposit,22816,D,1/4/2017 0:00,Net Banking
5391,128,4497,National Bank,Personal Loan Deposit,4802,D,1/4/2017 0:00,Net Banking
8789,128,2439,National Bank,Personal Loan Deposit,22037,D,1/4/2017 0:00,Net Banking
5618,128,152,Camido,current account Withdrawal,7345,W,1/4/2017 0:00,Branch
6113,309,3648,National Bank,motor insurance Deposit,17962,D,1/4/2017 0:00,Net Banking
2530,128,152,Innotype,current account Withdrawal,12249,W,1/4/2017 0:00,Branch
2390,128,640,Zooveo,current account Withdrawal,22813,W,1/4/2017 0:00,Branch
8727,128,2048,National Bank,car loan Deposit,3785,D,1/4/2017 0:00,Net Banking
10301,128,640,Zoonder,current account Withdrawal,6674,W,1/4/2017 0:00,Branch
2459,765,479,Skyba,Equities Deposit,4553,D,1/4/2017 0:00,Net Banking
10982,128,4238,National Bank,life insurance Deposit,1482,D,1/4/2017 0:00,Net Banking
441,128,1703,Kazio,current account Withdrawal,4214,W,1/4/2017 0:00,Branch
9845,893,4829,National Bank,educational loan Deposit,2758,D,1/4/2017 0:00,Net Banking
7303,696,2581,National Bank,health insurance Deposit,16457,D,1/3/2017 0:00,Net Banking
6637,967,2038,National Bank,life insurance Deposit,10048,D,1/3/2017 0:00,Net Banking
579,783,3144,National Bank,fixed deposit Deposit,11992,D,1/3/2017 0:00,Net Banking
7098,983,2967,National Bank,home insurance Deposit,8603,D,1/3/2017 0:00,Net Banking
656,783,3144,National Bank,fixed deposit Deposit,3737,D,1/3/2017 0:00,Net Banking
8099,553,2338,National Bank,car loan Deposit,14420,D,1/3/2017 0:00,Net Banking
4921,983,2967,National Bank,home insurance Deposit,9059,D,1/3/2017 0:00,Net Banking
8400,669,4182,National Bank,educational loan Deposit,10687,D,1/3/2017 0:00,Net Banking
2790,553,2338,National Bank,car loan Deposit,7065,D,1/3/2017 0:00,Net Banking
1196,207,2572,National Bank,motor insurance Deposit,8005,D,1/3/2017 0:00,Net Banking
8344,983,2967,National Bank,home insurance Deposit,18034,D,1/3/2017 0:00,Net Banking
8112,949,3660,National Bank,home insurance Deposit,10759,D,1/3/2017 0:00,Net Banking
2234,54,722,National Bank,fixed deposit Deposit,3057,D,1/3/2017 0:00,Net Banking
10812,908,3955,National Bank,car loan Deposit,16081,D,1/3/2017 0:00,Net Banking
10627,80,3249,National Bank,home insurance Deposit,15604,D,1/2/2017 0:00,Net Banking
3082,701,3873,National Bank,home insurance Deposit,12512,D,1/2/2017 0:00,Net Banking
5571,997,483,National Bank,car loan Deposit,4300,D,1/2/2017 0:00,Net Banking
5508,997,483,National Bank,car loan Deposit,22956,D,1/2/2017 0:00,Net Banking
9823,386,364,Photobean,mutual funds Deposit,10279,D,1/2/2017 0:00,Net Banking
1401,512,4023,National Bank,fixed deposit Deposit,8299,D,1/2/2017 0:00,Net Banking
320,434,2836,Kazu,savings account Withdrawal,12585,W,1/1/2017 0:00,Branch
1633,129,4651,National Bank,motor insurance Deposit,16832,D,12/31/2016 0:00,Net Banking
3328,463,3655,Vidoo,Equities Deposit,1115,D,12/31/2016 0:00,Net Banking
5854,651,700,National Bank,life insurance Deposit,4795,D,12/31/2016 0:00,Net Banking
8215,434,3599,National Bank,life insurance Deposit,22594,D,12/31/2016 0:00,Net Banking
6896,18,558,Jabbersphere,current account Withdrawal,10952,W,12/31/2016 0:00,Branch
10177,813,3775,Avamba,credit card Withdrawal,22475,W,12/30/2016 0:00,Branch
4477,598,1324,National Bank,fixed deposit Deposit,22929,D,12/30/2016 0:00,Net Banking
10818,735,4361,National Bank,home insurance Deposit,14781,D,12/30/2016 0:00,Net Banking
4979,467,2692,National Bank,health insurance Deposit,13670,D,12/30/2016 0:00,Net Banking
7843,563,4237,National Bank,Personal Loan Deposit,7200,D,12/30/2016 0:00,Net Banking
7571,214,2939,National Bank,fixed deposit Deposit,6476,D,12/29/2016 0:00,Net Banking
6834,309,223,National Bank,educational loan Deposit,22920,D,12/29/2016 0:00,Net Banking
9981,683,3600,National Bank,home insurance Deposit,10487,D,12/29/2016 0:00,Net Banking
7855,857,1171,National Bank,Personal Loan Deposit,11164,D,12/29/2016 0:00,Net Banking
5083,722,3896,Jabbersphere,current account Withdrawal,3822,W,12/29/2016 0:00,Branch
8090,515,992,National Bank,home insurance Deposit,24554,D,12/29/2016 0:00,Net Banking
8170,851,3178,Twitternation,savings account Withdrawal,22428,W,12/29/2016 0:00,Branch
7431,931,4623,Fivespan,savings account Withdrawal,18109,W,12/28/2016 0:00,Branch
1263,715,315,National Bank,health insurance Deposit,5329,D,12/28/2016 0:00,Net Banking
442,415,27,National Bank,home insurance Deposit,23510,D,12/28/2016 0:00,Net Banking
9518,415,4210,National Bank,fixed deposit Deposit,5951,D,12/28/2016 0:00,Net Banking
9573,415,27,National Bank,home insurance Deposit,2760,D,12/28/2016 0:00,Net Banking
2750,415,773,National Bank,car loan Deposit,23891,D,12/28/2016 0:00,Net Banking
8725,415,27,National Bank,home insurance Deposit,16029,D,12/28/2016 0:00,Net Banking
2419,303,11,National Bank,motor insurance Deposit,24393,D,12/28/2016 0:00,Net Banking
1971,281,2935,National Bank,motor insurance Deposit,8331,D,12/28/2016 0:00,Net Banking
3395,415,1915,Zoonder,Equities Deposit,7442,D,12/28/2016 0:00,Net Banking
7379,13,4579,Youopia,credit card Withdrawal,20735,W,12/27/2016 0:00,Branch
2235,961,3368,Kazu,Equities Deposit,13692,D,12/27/2016 0:00,Net Banking
2472,571,2121,National Bank,home loan Deposit,13550,D,12/27/2016 0:00,Net Banking
5353,832,2648,National Bank,motor insurance Deposit,16462,D,12/27/2016 0:00,Net Banking
4093,341,1452,National Bank,educational loan Deposit,9394,D,12/27/2016 0:00,Net Banking
8348,28,4466,National Bank,health insurance Deposit,20807,D,12/27/2016 0:00,Net Banking
7509,457,2938,Oloo,savings account Withdrawal,24446,W,12/26/2016 0:00,Branch
7134,457,2501,Oyoba,current account Withdrawal,10456,W,12/26/2016 0:00,Branch
7656,457,1630,Innotype,mutual funds Deposit,18263,D,12/26/2016 0:00,Net Banking
8683,457,2501,Youspan,current account Withdrawal,6452,W,12/26/2016 0:00,Branch
604,816,3057,National Bank,home loan Deposit,7329,D,12/26/2016 0:00,Net Banking
6319,457,1630,Cogidoo,mutual funds Deposit,4402,D,12/26/2016 0:00,Net Banking
6970,463,3212,National Bank,Personal Loan Deposit,11951,D,12/26/2016 0:00,Net Banking
10129,457,2501,Geba,current account Withdrawal,19635,W,12/26/2016 0:00,Branch
7240,457,3305,Edgepulse,credit card Withdrawal,12254,W,12/26/2016 0:00,Branch
7874,110,2716,National Bank,health insurance Deposit,20258,D,12/26/2016 0:00,Net Banking
2598,348,1726,National Bank,health insurance Deposit,6076,D,12/26/2016 0:00,Net Banking
6521,457,39,Skaboo,credit card Withdrawal,24437,W,12/26/2016 0:00,Branch
8424,457,39,Bubbletube,credit card Withdrawal,18370,W,12/26/2016 0:00,Branch
8245,457,39,Riffpath,credit card Withdrawal,8404,W,12/26/2016 0:00,Branch
3107,109,3859,Chatterbridge,Equities Deposit,21468,D,12/25/2016 0:00,Net Banking
9588,788,928,National Bank,life insurance Deposit,3790,D,12/25/2016 0:00,Net Banking
6246,693,1520,National Bank,health insurance Deposit,3001,D,12/25/2016 0:00,Net Banking
2591,18,1602,Katz,mutual funds Deposit,21159,D,12/25/2016 0:00,Net Banking
2594,909,4183,Topicshots,savings account Withdrawal,13677,W,12/25/2016 0:00,Branch
5062,657,2650,National Bank,motor insurance Deposit,13846,D,12/24/2016 0:00,Net Banking
10049,130,1027,National Bank,home insurance Deposit,21963,D,12/24/2016 0:00,Net Banking
5437,130,1027,National Bank,home insurance Deposit,1997,D,12/24/2016 0:00,Net Banking
2896,342,1155,National Bank,car loan Deposit,11251,D,12/24/2016 0:00,Net Banking
1457,715,3337,National Bank,motor insurance Deposit,12815,D,12/24/2016 0:00,Net Banking
1808,353,137,National Bank,home loan Deposit,11378,D,12/24/2016 0:00,Net Banking
6059,130,1027,National Bank,home insurance Deposit,11118,D,12/24/2016 0:00,Net Banking
10546,698,761,National Bank,home insurance Deposit,22287,D,12/24/2016 0:00,Net Banking
10411,263,3776,Meembee,mutual funds Deposit,21154,D,12/24/2016 0:00,Net Banking
3011,641,736,National Bank,motor insurance Deposit,2707,D,12/24/2016 0:00,Net Banking
3746,353,137,National Bank,home loan Deposit,17103,D,12/24/2016 0:00,Net Banking
6525,120,2640,Centizu,current account Withdrawal,12938,W,12/24/2016 0:00,Branch
4904,679,1762,National Bank,home loan Deposit,18672,D,12/23/2016 0:00,Net Banking
6879,32,1582,Wordware,savings account Withdrawal,9091,W,12/23/2016 0:00,Branch
1656,904,1318,Feednation,current account Withdrawal,9339,W,12/23/2016 0:00,Branch
1783,615,555,Zoombeat,current account Withdrawal,23339,W,12/23/2016 0:00,Branch
5668,613,1263,National Bank,home loan Deposit,20025,D,12/23/2016 0:00,Net Banking
4732,211,1883,National Bank,home insurance Deposit,8810,D,12/23/2016 0:00,Net Banking
4644,904,1318,Oyondu,current account Withdrawal,11826,W,12/23/2016 0:00,Branch
4881,887,1549,National Bank,home insurance Deposit,6066,D,12/22/2016 0:00,Net Banking
6685,283,2919,Dablist,credit card Withdrawal,1519,W,12/22/2016 0:00,Branch
816,669,1144,National Bank,fixed deposit Deposit,14139,D,12/22/2016 0:00,Net Banking
7278,69,1216,Flipopia,savings account Withdrawal,10476,W,12/22/2016 0:00,Branch
8952,69,4281,Pixope,savings account Withdrawal,11291,W,12/22/2016 0:00,Branch
1665,283,4420,Eazzy,mutual funds Deposit,8525,D,12/22/2016 0:00,Net Banking
2290,69,3487,National Bank,life insurance Deposit,2671,D,12/22/2016 0:00,Net Banking
7555,283,730,Twitterwire,Equities Deposit,16881,D,12/22/2016 0:00,Net Banking
5979,362,3906,National Bank,motor insurance Deposit,19144,D,12/22/2016 0:00,Net Banking
3359,283,2919,Dabshots,credit card Withdrawal,13265,W,12/22/2016 0:00,Branch
44,69,3487,National Bank,life insurance Deposit,4643,D,12/22/2016 0:00,Net Banking
1464,283,2919,Fivechat,credit card Withdrawal,18222,W,12/22/2016 0:00,Branch
1576,283,1537,National Bank,educational loan Deposit,10903,D,12/22/2016 0:00,Net Banking
2485,69,1216,Buzzdog,savings account Withdrawal,12399,W,12/22/2016 0:00,Branch
8514,283,1688,Dabjam,credit card Withdrawal,8845,W,12/22/2016 0:00,Branch
3261,283,1537,National Bank,educational loan Deposit,9127,D,12/22/2016 0:00,Net Banking
6792,423,1972,Gigazoom,savings account Withdrawal,15870,W,12/21/2016 0:00,Branch
1739,676,1261,National Bank,home loan Deposit,23533,D,12/21/2016 0:00,Net Banking
7227,889,1036,National Bank,motor insurance Deposit,6291,D,12/21/2016 0:00,Net Banking
10447,857,3902,National Bank,health insurance Deposit,22996,D,12/21/2016 0:00,Net Banking
1937,954,4474,National Bank,health insurance Deposit,12262,D,12/21/2016 0:00,Net Banking
8530,81,4680,Linkbuzz,savings account Withdrawal,14832,W,12/21/2016 0:00,Branch
8069,893,155,National Bank,car loan Deposit,3871,D,12/21/2016 0:00,Net Banking
8519,676,1261,National Bank,home loan Deposit,16123,D,12/21/2016 0:00,Net Banking
7691,96,1958,National Bank,home loan Deposit,13626,D,12/20/2016 0:00,Net Banking
43,560,4458,National Bank,car loan Deposit,7939,D,12/20/2016 0:00,Net Banking
9378,96,252,Lazz,savings account Withdrawal,13554,W,12/20/2016 0:00,Branch
3041,96,106,National Bank,fixed deposit Deposit,7753,D,12/20/2016 0:00,Net Banking
2971,96,106,National Bank,fixed deposit Deposit,16628,D,12/20/2016 0:00,Net Banking
1484,96,1958,National Bank,home loan Deposit,7504,D,12/20/2016 0:00,Net Banking
5503,96,252,Pixonyx,savings account Withdrawal,3307,W,12/20/2016 0:00,Branch
2429,96,3187,National Bank,home insurance Deposit,10647,D,12/20/2016 0:00,Net Banking
388,96,4145,National Bank,educational loan Deposit,8877,D,12/20/2016 0:00,Net Banking
2585,73,632,National Bank,Personal Loan Deposit,1479,D,12/20/2016 0:00,Net Banking
9525,96,1958,National Bank,home loan Deposit,8561,D,12/20/2016 0:00,Net Banking
5173,96,1958,National Bank,home loan Deposit,14940,D,12/20/2016 0:00,Net Banking
4702,96,3187,National Bank,home insurance Deposit,4606,D,12/20/2016 0:00,Net Banking
4641,450,2022,National Bank,health insurance Deposit,11423,D,12/20/2016 0:00,Net Banking
5220,96,106,National Bank,fixed deposit Deposit,9348,D,12/20/2016 0:00,Net Banking
3424,96,351,National Bank,home loan Deposit,1217,D,12/20/2016 0:00,Net Banking
3622,96,4310,Oodoo,mutual funds Deposit,12818,D,12/20/2016 0:00,Net Banking
158,96,1299,Vinte,savings account Withdrawal,6504,W,12/20/2016 0:00,Branch
9215,96,106,National Bank,fixed deposit Deposit,19200,D,12/20/2016 0:00,Net Banking
920,96,351,National Bank,home loan Deposit,7400,D,12/20/2016 0:00,Net Banking
1231,796,2714,National Bank,home insurance Deposit,17746,D,12/20/2016 0:00,Net Banking
2101,927,3204,National Bank,Personal Loan Deposit,24715,D,12/20/2016 0:00,Net Banking
2040,761,1826,National Bank,Personal Loan Deposit,1276,D,12/19/2016 0:00,Net Banking
2037,583,2912,National Bank,educational loan Deposit,7699,D,12/19/2016 0:00,Net Banking
10586,245,2239,National Bank,motor insurance Deposit,19556,D,12/19/2016 0:00,Net Banking
7389,851,1846,National Bank,home loan Deposit,1178,D,12/19/2016 0:00,Net Banking
234,851,1846,National Bank,home loan Deposit,17811,D,12/19/2016 0:00,Net Banking
3812,833,166,Plambee,savings account Withdrawal,19655,W,12/19/2016 0:00,Branch
3675,698,2297,National Bank,home loan Deposit,14521,D,12/19/2016 0:00,Net Banking
1334,583,2912,National Bank,educational loan Deposit,15896,D,12/19/2016 0:00,Net Banking
9624,245,2239,National Bank,motor insurance Deposit,9594,D,12/19/2016 0:00,Net Banking
10796,154,512,National Bank,educational loan Deposit,14261,D,12/19/2016 0:00,Net Banking
